fips,state_id,name,latitude,longitude
35009,NM,Curry County,34.57416,-103.34691
35011,NM,De Baca County,34.34239,-104.412
35013,NM,Doña Ana County,33.412008,-105.634646
35015,NM,Eddy County,32.47149,-104.30431
35017,NM,Grant County,32.73901,-108.38225
35019,NM,Guadalupe County,34.86333,-104.7907
35021,NM,Harding County,35.85794,-103.81993
35023,NM,Hidalgo County,31.91416,-108.71482
35025,NM,Lea County,36.36267,-105.607447
35027,NM,Lincoln County,32.832509,-106.078241
35028,NM,Los Alamos County,35.82018,-106.215327
35029,NM,Luna County,35.539104,-105.909132
35031,NM,McKinley County,35.58061,-108.26193
35033,NM,Mora County,35.977559,-105.344433
35035,NM,Otero County,32.61316,-105.74168
35037,NM,Quay County,35.237234,-103.260751
35039,NM,Rio Arriba County,35.94299,-104.173496
35041,NM,Roosevelt County,34.02127,-103.48018
35043,NM,Sandoval County,35.68855,-106.86584
35045,NM,San Juan County,35.900968,-106.274122
35047,NM,San Miguel County,32.321768,-106.812724
35049,NM,Santa Fe County,35.890653,-106.022863
35051,NM,Sierra County,35.724281,-106.008663
35053,NM,Socorro County,34.0584,-106.89142
35055,NM,Taos County,36.36267,-105.607447
35057,NM,Torrance County,34.64047,-105.85078
35059,NM,Union County,36.48176,-103.47099
35061,NM,Valencia County,34.815515,-106.694966
36001,NY,Albany County,42.668555,-73.74033
36003,NY,Allegany County,43.342078,-78.130308
36005,NY,Bronx County,43.349596,-78.135482
36007,NY,Broome County,43.342078,-78.130308
36009,NY,Cattaraugus County,42.355134,-78.833728
36011,NY,Cayuga County,42.857209,-76.691788
36013,NY,Chautauqua County,42.267947,-79.25656
36015,NY,Chemung County,43.349596,-78.135482
36017,NY,Chenango County,42.659614,-75.998893
36019,NY,Clinton County,41.80148,-73.826685
36021,NY,Columbia County,42.741529,-76.900233
36023,NY,Cortland County,42.595903,-76.275226
36025,NY,Delaware County,43.342078,-78.130308
36027,NY,Dutchess County,43.342078,-78.130308
36029,NY,Erie County,43.342078,-78.130308
36031,NY,Essex County,43.342078,-78.130308
36033,NY,Franklin County,40.709005,-73.67427
36035,NY,Fulton County,43.32924,-76.42361
36037,NY,Genesee County,43.349596,-78.135482
36039,NY,Greene County,42.3272,-75.763044
36041,NY,Hamilton County,42.822818,-75.538635
36043,NY,Herkimer County,43.021902,-74.987844
36045,NY,Jefferson County,41.779522,-74.93683
36047,NY,Kings County,42.799862,-76.786211
36049,NY,Lewis County,43.342078,-78.130308
36051,NY,Livingston County,43.342078,-78.130308
36053,NY,Madison County,43.342078,-78.130308
36055,NY,Monroe County,41.313345,-74.227375
36057,NY,Montgomery County,41.525706,-74.213272
36059,NY,Nassau County,42.579336,-73.543359
36061,NY,New York County,40.702898,-74.010241
36063,NY,Niagara County,42.741529,-76.900233
36065,NY,Oneida County,43.1152,-75.666741
36067,NY,Onondaga County,42.930425,-76.212473
36069,NY,Ontario County,43.27701,-77.359313
36071,NY,Orange County,43.342078,-78.130308
36073,NY,Orleans County,44.220546,-75.918937
36075,NY,Oswego County,43.342078,-78.130308
36077,NY,Otsego County,42.860067,-76.217983
36079,NY,Putnam County,43.349596,-78.135482
36081,NY,Queens County,43.342078,-78.130308
36083,NY,Rensselaer County,44.590636,-75.318297
36085,NY,Richmond County,42.621296,-74.561289
36087,NY,Rockland County,42.741529,-76.900233
36089,NY,St. Lawrence County,40.623436,-73.73791
36091,NY,Saratoga County,43.349596,-78.135482
36093,NY,Schenectady County,42.749233,-76.919055
36095,NY,Schoharie County,43.342078,-78.130308
36097,NY,Schuyler County,43.342078,-78.130308
36099,NY,Seneca County,43.096658,-76.245554
36101,NY,Steuben County,43.242172,-75.256214
36103,NY,Suffolk County,43.342078,-78.130308
36105,NY,Sullivan County,43.342078,-78.130308
36107,NY,Tioga County,43.342078,-78.130308
36109,NY,Tompkins County,40.635861,-74.080258
36111,NY,Ulster County,41.8638,-73.97752
36113,NY,Warren County,42.857047,-74.979089
36115,NY,Washington County,41.443146,-74.419415
36117,NY,Wayne County,43.342078,-78.130308
36119,NY,Westchester County,40.839348,-73.843611
36121,NY,Wyoming County,42.848422,-78.048189
36123,NY,Yates County,43.342078,-78.130308
37001,NC,Alamance County,36.023728,-79.486722
37003,NC,Alexander County,35.670906,-82.685955
37005,NC,Alleghany County,35.811616,-77.447923
37007,NC,Anson County,35.811616,-77.447923
37009,NC,Ashe County,35.811616,-77.447923
37011,NC,Avery County,35.811616,-77.447923
37013,NC,Beaufort County,34.714559,-76.646425
37015,NC,Bertie County,35.069547,-78.878445
37017,NC,Bladen County,35.811616,-77.447923
37019,NC,Brunswick County,35.811616,-77.447923
37021,NC,Buncombe County,35.811616,-77.447923
37023,NC,Burke County,36.3898,-75.984442
37025,NC,Cabarrus County,35.212285,-80.579329
37027,NC,Caldwell County,35.454146,-80.848799
37029,NC,Camden County,36.300747,-76.205267
37031,NC,Carteret County,35.811616,-77.447923
37033,NC,Caswell County,35.811616,-77.447923
37035,NC,Catawba County,35.71163,-81.100746
37037,NC,Chatham County,35.811616,-77.447923
37039,NC,Cherokee County,35.811616,-77.447923
37041,NC,Chowan County,35.811616,-77.447923
37043,NC,Clay County,35.811616,-77.447923
37045,NC,Cleveland County,35.696865,-80.759519
37047,NC,Columbus County,35.811616,-77.447923
37049,NC,Craven County,35.811616,-77.447923
37051,NC,Cumberland County,35.811616,-77.447923
37053,NC,Currituck County,36.422725,-76.005533
37055,NC,Dare County,35.811616,-77.447923
37057,NC,Davidson County,35.458439,-80.794799
37059,NC,Davie County,35.811616,-77.447923
37061,NC,Duplin County,35.811616,-77.447923
37063,NC,Durham County,35.951453,-78.984453
37065,NC,Edgecombe County,35.811616,-77.447923
37067,NC,Forsyth County,35.811616,-77.447923
37069,NC,Franklin County,36.104742,-78.448732
37071,NC,Gaston County,35.281329,-81.14464
37073,NC,Gates County,35.811616,-77.447923
37075,NC,Graham County,36.084537,-79.374651
37077,NC,Granville County,35.580757,-77.375112
37079,NC,Greene County,35.811616,-77.447923
37081,NC,Guilford County,36.081761,-79.894958
37083,NC,Halifax County,35.811616,-77.447923
37085,NC,Harnett County,35.811616,-77.447923
37087,NC,Haywood County,35.618104,-79.062381
37089,NC,Henderson County,35.288398,-82.481569
37091,NC,Hertford County,36.148548,-76.420104
37093,NC,Hoke County,35.811616,-77.447923
37095,NC,Hyde County,35.811616,-77.447923
37097,NC,Iredell County,35.811616,-77.447923
37099,NC,Jackson County,35.811616,-77.447923
37101,NC,Johnston County,35.428046,-81.36941
37103,NC,Jones County,34.773368,-79.486238
37105,NC,Lee County,35.811616,-77.447923
37107,NC,Lenoir County,35.908293,-81.543092
37109,NC,Lincoln County,35.54515,-81.220936
37111,NC,McDowell County,35.811616,-77.447923
37113,NC,Macon County,35.811616,-77.447923
37115,NC,Madison County,36.370999,-80.068657
37117,NC,Martin County,35.811616,-77.447923
37119,NC,Mecklenburg County,35.811616,-77.447923
37121,NC,Mitchell County,35.263141,-77.584403
37123,NC,Montgomery County,35.811616,-77.447923
37125,NC,Moore County,35.811616,-77.447923
37127,NC,Nash County,35.811616,-77.447923
37129,NC,New Hanover County,35.811616,-77.447923
37131,NC,Northampton County,35.811616,-77.447923
37133,NC,Onslow County,35.811616,-77.447923
37135,NC,Orange County,36.080952,-79.121918
37137,NC,Pamlico County,35.076974,-76.663238
37139,NC,Pasquotank County,35.811616,-77.447923
37141,NC,Pender County,35.811616,-77.447923
37143,NC,Perquimans County,35.811616,-77.447923
37145,NC,Person County,35.811616,-77.447923
37147,NC,Pitt County,35.811616,-77.447923
37149,NC,Polk County,35.811616,-77.447923
37151,NC,Randolph County,35.811616,-77.447923
37153,NC,Richmond County,36.253796,-80.639208
37155,NC,Robeson County,35.811616,-77.447923
37157,NC,Rockingham County,35.811616,-77.447923
37159,NC,Rowan County,35.811616,-77.447923
37161,NC,Rutherford County,35.811616,-77.447923
37163,NC,Sampson County,35.574532,-77.276225
37165,NC,Scotland County,35.811616,-77.447923
37167,NC,Stanly County,35.811616,-77.447923
37169,NC,Stokes County,35.811616,-77.447923
37171,NC,Surry County,35.811616,-77.447923
37173,NC,Swain County,35.811616,-77.447923
37175,NC,Transylvania County,35.811616,-77.447923
37177,NC,Tyrrell County,35.811616,-77.447923
37179,NC,Union County,36.327805,-77.024643
37181,NC,Vance County,35.811616,-77.447923
37183,NC,Wake County,35.811616,-77.447923
37185,NC,Warren County,35.815327,-77.456384
37187,NC,Washington County,35.545901,-77.063333
37189,NC,Watauga County,35.811616,-77.447923
37191,NC,Wayne County,35.811616,-77.447923
37193,NC,Wilkes County,35.811616,-77.447923
37195,NC,Wilson County,35.71808,-77.922362
37197,NC,Yadkin County,35.811616,-77.447923
37199,NC,Yancey County,35.811616,-77.447923
38001,ND,Adams County,48.42105,-98.076729
38003,ND,Barnes County,48.035903,-99.761694
38005,ND,Benson County,48.194846,-99.319227
38007,ND,Billings County,47.967191,-98.750614
38009,ND,Bottineau County,48.605529,-100.296922
38011,ND,Bowman County,47.967191,-98.750614
38013,ND,Burke County,48.073318,-98.930955
38015,ND,Burleigh County,47.967191,-98.750614
38017,ND,Cass County,47.967191,-98.750614
38019,ND,Cavalier County,48.687703,-97.92853
38021,ND,Dickey County,47.967191,-98.750614
38023,ND,Divide County,47.967191,-98.750614
38025,ND,Dunn County,47.967191,-98.750614
38027,ND,Eddy County,47.967191,-98.750614
38029,ND,Emmons County,47.967191,-98.750614
38031,ND,Foster County,47.967191,-98.750614
38033,ND,Golden Valley County,47.766616,-98.176589
38035,ND,Grand Forks County,47.907589,-97.076344
38037,ND,Grant County,48.411221,-98.455869
38039,ND,Griggs County,48.708992,-99.166264
38041,ND,Hettinger County,46.322872,-102.56958
38043,ND,Kidder County,47.967191,-98.750614
38045,ND,LaMoure County,47.967191,-98.750614
38047,ND,Logan County,48.267102,-100.83735
38049,ND,McHenry County,47.967191,-98.750614
38051,ND,McIntosh County,47.967191,-98.750614
38053,ND,McKenzie County,48.044885,-98.336715
38055,ND,McLean County,48.415428,-98.45893
38057,ND,Mercer County,48.340284,-99.693038
38059,ND,Morton County,46.267604,-96.876011
38061,ND,Mountrail County,47.967191,-98.750614
38063,ND,Nelson County,48.022078,-98.400844
38065,ND,Oliver County,47.967191,-98.750614
38067,ND,Pembina County,47.888203,-97.035947
38069,ND,Pierce County,48.504818,-100.17604
38071,ND,Ramsey County,48.633567,-98.936008
38073,ND,Ransom County,47.967191,-98.750614
38075,ND,Renville County,47.96062,-99.52227
38077,ND,Richland County,47.967191,-98.750614
38079,ND,Rolette County,48.617439,-99.928283
38081,ND,Sargent County,48.412212,-98.458114
38083,ND,Sheridan County,48.412212,-98.458114
38085,ND,Sioux County,48.16347,-103.636414
38087,ND,Slope County,47.967191,-98.750614
38089,ND,Stark County,47.967191,-98.750614
38091,ND,Steele County,47.453859,-98.568522
38093,ND,Stutsman County,48.412212,-98.458114
38095,ND,Towner County,48.636399,-99.615625
38097,ND,Traill County,47.967191,-98.750614
38099,ND,Walsh County,47.967191,-98.750614
38101,ND,Ward County,48.672711,-98.837964
38103,ND,Wells County,48.909603,-98.60622
38105,ND,Williams County,47.967191,-98.750614
39001,OH,Adams County,39.46051,-82.237828
39003,OH,Allen County,41.16739,-81.363708
39005,OH,Ashland County,40.865945,-82.298681
39007,OH,Ashtabula County,41.805071,-80.831334
39009,OH,Athens County,39.304789,-82.097642
39011,OH,Auglaize County,41.159813,-81.337077
39013,OH,Belmont County,40.025706,-81.045813
39015,OH,Brown County,41.936951,-80.58533
39017,OH,Butler County,40.501174,-82.382219
39019,OH,Carroll County,41.954509,-80.556762
39021,OH,Champaign County,39.396152,-82.302819
39023,OH,Clark County,41.052177,-81.735913
39025,OH,Clermont County,41.159717,-81.33822
39027,OH,Clinton County,40.929299,-81.632784
39029,OH,Columbiana County,40.899803,-80.627893
39031,OH,Coshocton County,39.399788,-82.287283
39033,OH,Crawford County,40.953759,-83.375591
39035,OH,Cuyahoga County,41.159625,-81.359369
39037,OH,Darke County,41.159717,-81.33822
39039,OH,Defiance County,41.296464,-84.515799
39041,OH,Delaware County,40.246417,-83.150429
39043,OH,Erie County,41.964394,-80.551285
39045,OH,Fairfield County,39.33892,-84.535511
39047,OH,Fayette County,39.458942,-82.23086
39049,OH,Franklin County,39.555163,-84.281221
39051,OH,Fulton County,41.939631,-80.534966
39053,OH,Gallia County,38.838221,-82.463931
39055,OH,Geauga County,41.159717,-81.33822
39057,OH,Greene County,41.168648,-81.325688
39059,OH,Guernsey County,41.159813,-81.337077
39061,OH,Hamilton County,39.38729,-84.55225
39063,OH,Hancock County,41.159717,-81.33822
39065,OH,Hardin County,41.907163,-80.584606
39067,OH,Harrison County,39.262026,-84.819904
39069,OH,Henry County,41.159717,-81.33822
39071,OH,Highland County,41.929566,-80.60741
39073,OH,Hocking County,39.45893,-82.23443
39075,OH,Holmes County,39.399788,-82.287283
39077,OH,Huron County,41.391269,-82.556241
39079,OH,Jackson County,41.947916,-80.557433
39081,OH,Jefferson County,39.811101,-82.73601
39083,OH,Knox County,41.159717,-81.33822
39085,OH,Lake County,41.158743,-81.358139
39087,OH,Lawrence County,38.643332,-82.67824
39089,OH,Licking County,41.159717,-81.33822
39091,OH,Logan County,39.559615,-82.499968
39093,OH,Lorain County,41.436628,-82.138823
39095,OH,Lucas County,40.743313,-82.464501
39097,OH,Madison County,41.83274,-81.048589
39099,OH,Mahoning County,39.399788,-82.287283
39101,OH,Marion County,40.062171,-82.378361
39103,OH,Medina County,41.136027,-81.703449
39105,OH,Meigs County,41.159717,-81.33822
39107,OH,Mercer County,40.65509,-84.588308
39109,OH,Miami County,41.584744,-83.656396
39111,OH,Monroe County,41.9432,-80.558816
39113,OH,Montgomery County,39.259783,-84.33971
39115,OH,Morgan County,39.399788,-82.287283
39117,OH,Morrow County,39.370228,-84.205263
39119,OH,Muskingum County,41.159717,-81.33822
39121,OH,Noble County,39.399788,-82.287283
39123,OH,Ottawa County,41.020545,-84.00555
39125,OH,Paulding County,41.159717,-81.33822
39127,OH,Perry County,41.160308,-81.342
39129,OH,Pickaway County,41.159717,-81.33822
39131,OH,Pike County,41.159717,-81.33822
39133,OH,Portage County,41.326119,-83.534087
39135,OH,Preble County,41.159717,-81.33822
39137,OH,Putnam County,41.159717,-81.33822
39139,OH,Richland County,41.159717,-81.33822
39141,OH,Ross County,41.161428,-81.385556
39143,OH,Sandusky County,41.444061,-82.721677
39145,OH,Scioto County,41.150639,-81.362645
39147,OH,Seneca County,39.460066,-82.270094
39149,OH,Shelby County,40.886587,-82.666714
39151,OH,Stark County,41.159717,-81.33822
39153,OH,Summit County,41.140572,-80.677658
39155,OH,Trumbull County,41.678135,-80.95394
39157,OH,Tuscarawas County,39.399788,-82.287283
39159,OH,Union County,39.878772,-84.311712
39161,OH,Van Wert County,40.856803,-84.624986
39163,OH,Vinton County,39.094364,-82.429069
39165,OH,Warren County,39.407703,-82.182941
39167,OH,Washington County,40.900029,-80.760648
39169,OH,Wayne County,41.30459,-83.473551
39171,OH,Williams County,39.469108,-82.231955
39173,OH,Wood County,41.950291,-80.571618
39175,OH,Wyandot County,40.693536,-83.1495
40001,OK,Adair County,36.438179,-95.269489
40003,OK,Alfalfa County,34.818807,-97.24384
40005,OK,Atoka County,34.175848,-95.779285
40007,OK,Beaver County,36.86332,-100.4947
40009,OK,Beckham County,35.41068,-99.423166
40011,OK,Blaine County,35.023094,-99.075959
40013,OK,Bryan County,35.337212,-99.168456
40015,OK,Caddo County,34.050758,-96.351631
40017,OK,Canadian County,34.969053,-96.249928
40019,OK,Carter County,34.825719,-95.845055
40021,OK,Cherokee County,36.748072,-98.360149
40023,OK,Choctaw County,35.472505,-97.218074
40025,OK,Cimarron County,35.359848,-99.170954
40027,OK,Cleveland County,36.331506,-96.799856
40029,OK,Coal County,34.029494,-95.697182
40031,OK,Comanche County,34.361871,-97.979598
40033,OK,Cotton County,35.520579,-98.968938
40035,OK,Craig County,34.934836,-95.718783
40037,OK,Creek County,34.934836,-95.718783
40039,OK,Custer County,35.515858,-98.980116
40041,OK,Delaware County,36.775909,-95.637579
40043,OK,Dewey County,34.009861,-95.514108
40045,OK,Ellis County,35.410734,-99.430937
40047,OK,Garfield County,33.878809,-94.812787
40049,OK,Garvin County,34.898382,-95.315398
40051,OK,Grady County,34.851838,-95.562255
40053,OK,Grant County,34.964391,-99.382859
40055,OK,Greer County,36.463299,-98.021045
40057,OK,Harmon County,34.331049,-96.070616
40059,OK,Harper County,34.757048,-95.03412
40061,OK,Haskell County,35.841989,-95.699074
40063,OK,Hughes County,34.464132,-96.061541
40065,OK,Jackson County,35.45585,-99.163672
40067,OK,Jefferson County,36.306885,-97.587593
40069,OK,Johnston County,34.711718,-94.911619
40071,OK,Kay County,36.114016,-96.696447
40073,OK,Kingfisher County,34.02015,-96.405034
40075,OK,Kiowa County,34.748682,-95.775508
40077,OK,Latimer County,34.02015,-96.405034
40079,OK,Le Flore County,34.898465,-94.968586
40081,OK,Lincoln County,34.902924,-95.69581
40083,OK,Logan County,36.584514,-98.87222
40085,OK,Love County,33.954966,-94.940589
40087,OK,McClain County,34.920079,-95.401986
40089,OK,McCurtain County,33.932176,-96.422143
40091,OK,McIntosh County,34.383373,-96.525976
40093,OK,Major County,34.02015,-96.405034
40095,OK,Marshall County,36.173877,-97.583883
40097,OK,Mayes County,34.02015,-96.405034
40099,OK,Murray County,35.345602,-97.495691
40101,OK,Muskogee County,35.715909,-95.395615
40103,OK,Noble County,35.147301,-97.392339
40105,OK,Nowata County,36.729438,-95.952421
40107,OK,Okfuskee County,35.157688,-96.495369
40109,OK,Oklahoma County,35.415825,-97.476931
40111,OK,Okmulgee County,35.623232,-95.975217
40113,OK,Osage County,36.292862,-96.414994
40115,OK,Ottawa County,36.89853,-94.879799
40117,OK,Pawnee County,35.817806,-94.630288
40119,OK,Payne County,35.817806,-94.630288
40121,OK,Pittsburg County,34.711363,-95.854288
40123,OK,Pontotoc County,35.326695,-96.945374
40125,OK,Pottawatomie County,34.02015,-96.405034
40127,OK,Pushmataha County,34.02015,-96.405034
40129,OK,Roger Mills County,35.214969,-99.869861
40131,OK,Rogers County,34.048418,-96.386237
40133,OK,Seminole County,35.227886,-96.671666
40135,OK,Sequoyah County,34.74986,-95.030605
40137,OK,Stephens County,34.471028,-96.031838
40139,OK,Texas County,34.041623,-96.478403
40141,OK,Tillman County,34.02015,-96.405034
40143,OK,Tulsa County,34.753077,-95.049617
40145,OK,Wagoner County,35.983734,-95.283395
40147,OK,Washington County,34.03413,-95.698304
40149,OK,Washita County,35.154114,-99.179479
40151,OK,Woods County,35.475746,-97.255896
40153,OK,Woodward County,35.407005,-99.39502
41001,OR,Baker County,45.193626,-120.693916
41003,OR,Benton County,43.118701,-124.416443
41005,OR,Clackamas County,45.193626,-120.693916
41007,OR,Clatsop County,45.193626,-120.693916
41009,OR,Columbia County,45.193626,-120.693916
41011,OR,Coos County,45.193626,-120.693916
41013,OR,Crook County,45.193626,-120.693916
41015,OR,Curry County,44.022166,-117.005388
41017,OR,Deschutes County,43.864947,-121.450958
41019,OR,Douglas County,45.193626,-120.693916
41021,OR,Gilliam County,45.193626,-120.693916
41023,OR,Grant County,44.808123,-118.41638
41025,OR,Harney County,43.621002,-118.915515
41027,OR,Hood River County,45.193626,-120.693916
41029,OR,Jackson County,45.193626,-120.693916
41031,OR,Jefferson County,44.792709,-123.03275
41033,OR,Josephine County,45.193626,-120.693916
41035,OR,Klamath County,45.193626,-120.693916
41037,OR,Lake County,45.193626,-120.693916
41039,OR,Lane County,45.193626,-120.693916
41041,OR,Lincoln County,42.194092,-122.697315
41043,OR,Linn County,45.193626,-120.693916
41045,OR,Malheur County,45.193626,-120.693916
41047,OR,Marion County,45.193626,-120.693916
41049,OR,Morrow County,45.453479,-120.752186
41051,OR,Multnomah County,45.466919,-122.693539
41053,OR,Polk County,45.193626,-120.693916
41055,OR,Sherman County,45.193626,-120.693916
41057,OR,Tillamook County,45.458565,-123.967411
41059,OR,Umatilla County,45.916323,-119.287185
41061,OR,Union County,45.193626,-120.693916
41063,OR,Wallowa County,45.193626,-120.693916
41065,OR,Wasco County,45.193626,-120.693916
41067,OR,Washington County,45.193626,-120.693916
41069,OR,Wheeler County,45.193626,-120.693916
41071,OR,Yamhill County,45.321275,-123.161555
42001,PA,Adams County,41.796348,-77.214945
42003,PA,Allegheny County,41.77232,-78.020589
42005,PA,Armstrong County,40.139538,-75.531774
42007,PA,Beaver County,40.689118,-80.311421
42009,PA,Bedford County,39.722885,-78.706539
42011,PA,Berks County,40.255814,-75.672974
42013,PA,Blair County,40.194364,-76.576871
42015,PA,Bradford County,40.642161,-80.071455
42017,PA,Bucks County,40.273955,-75.3838
42019,PA,Butler County,40.875023,-79.943904
42021,PA,Cambria County,40.127061,-75.551146
42023,PA,Cameron County,41.445778,-78.180152
42025,PA,Carbon County,40.292812,-79.557296
42027,PA,Centre County,39.921827,-76.594498
42029,PA,Chester County,40.230511,-75.213484
42031,PA,Clarion County,41.139473,-78.752343
42033,PA,Clearfield County,41.025729,-78.44014
42035,PA,Clinton County,41.114485,-77.481006
42037,PA,Columbia County,40.031895,-76.471019
42039,PA,Crawford County,41.638096,-77.325271
42041,PA,Cumberland County,39.884554,-79.976715
42043,PA,Dauphin County,41.84767,-75.85689
42045,PA,Delaware County,41.303464,-80.295576
42047,PA,Elk County,40.190619,-75.294964
42049,PA,Erie County,42.108024,-80.072892
42051,PA,Fayette County,40.07193,-75.308118
42053,PA,Forest County,40.484329,-80.137849
42055,PA,Franklin County,40.343185,-78.883744
42057,PA,Fulton County,39.880598,-76.585203
42059,PA,Greene County,39.981292,-75.636078
42061,PA,Huntingdon County,40.084884,-75.093402
42063,PA,Indiana County,40.682106,-79.192876
42065,PA,Jefferson County,40.136063,-75.307876
42067,PA,Juniata County,39.996319,-79.692269
42069,PA,Lackawanna County,41.71898,-77.084577
42071,PA,Lancaster County,40.152173,-76.383547
42073,PA,Lawrence County,40.305416,-80.11961
42075,PA,Lebanon County,40.279766,-76.438274
42077,PA,Lehigh County,40.254339,-75.299315
42079,PA,Luzerne County,41.231763,-75.914711
42081,PA,Lycoming County,40.27183,-75.61952
42083,PA,McKean County,40.244976,-75.237611
42085,PA,Mercer County,41.28197,-80.27906
42087,PA,Mifflin County,40.347156,-76.412263
42089,PA,Monroe County,40.631687,-78.985402
42091,PA,Montgomery County,41.16986,-76.875485
42093,PA,Montour County,39.737195,-77.471868
42095,PA,Northampton County,40.67798,-75.4791
42097,PA,Northumberland County,40.951713,-76.672162
42099,PA,Perry County,41.704923,-77.406486
42101,PA,Philadelphia County,40.014893,-75.078167
42103,PA,Pike County,40.217109,-75.238754
42105,PA,Potter County,40.252751,-75.564652
42107,PA,Schuylkill County,41.682164,-77.065709
42109,PA,Snyder County,39.89297,-76.536597
42111,PA,Somerset County,40.014203,-79.07853
42113,PA,Sullivan County,41.680046,-77.43292
42115,PA,Susquehanna County,41.962949,-75.742525
42117,PA,Tioga County,41.752293,-77.297411
42119,PA,Union County,40.230522,-75.251533
42121,PA,Venango County,41.803207,-80.059508
42123,PA,Warren County,41.836058,-79.115342
42125,PA,Washington County,40.281763,-74.861147
42127,PA,Wayne County,40.044038,-75.387919
42129,PA,Westmoreland County,40.320957,-79.336145
42131,PA,Wyoming County,41.316573,-75.830672
42133,PA,York County,39.967397,-76.725757
44001,RI,Bristol County,41.645044,-71.264563
44003,RI,Kent County,41.67334,-71.57895
44005,RI,Newport County,41.497448,-71.3077
44007,RI,Providence County,41.813666,-71.415215
44009,RI,Washington County,41.39649,-71.61966
45001,SC,Abbeville County,34.168686,-82.384275
45003,SC,Aiken County,33.568869,-81.720784
45005,SC,Allendale County,33.002733,-81.300486
45007,SC,Anderson County,34.519548,-82.65553
45009,SC,Bamberg County,33.290945,-81.035409
45011,SC,Barnwell County,33.267997,-81.303966
45013,SC,Beaufort County,32.444902,-80.74848
45015,SC,Berkeley County,34.800439,-82.396484
45017,SC,Calhoun County,34.693173,-82.834325
45019,SC,Charleston County,32.777965,-79.936059
45021,SC,Cherokee County,34.766663,-82.396437
45023,SC,Chester County,34.832308,-81.248578
45025,SC,Chesterfield County,34.727601,-80.035874
45027,SC,Clarendon County,34.774575,-82.396748
45029,SC,Colleton County,34.676273,-82.451194
45031,SC,Darlington County,34.298798,-79.873054
45033,SC,Dillon County,34.383313,-79.259078
45035,SC,Dorchester County,33.019788,-80.188958
45037,SC,Edgefield County,34.783738,-82.388817
45039,SC,Fairfield County,34.778772,-82.378406
45041,SC,Florence County,34.234463,-79.805402
45043,SC,Georgetown County,33.378313,-79.449278
45045,SC,Greenville County,34.877046,-82.317515
45047,SC,Greenwood County,34.0347,-82.043554
45049,SC,Hampton County,34.901416,-82.352841
45051,SC,Horry County,34.774575,-82.396748
45053,SC,Jasper County,34.783739,-82.362427
45055,SC,Kershaw County,34.46064,-80.599245
45057,SC,Lancaster County,34.735345,-80.777732
45059,SC,Laurens County,34.499701,-82.015861
45061,SC,Lee County,33.871485,-79.757137
45063,SC,Lexington County,34.773292,-82.383665
45065,SC,McCormick County,34.773292,-82.383665
45067,SC,Marion County,34.186862,-79.418799
45069,SC,Marlboro County,34.581281,-79.758758
45071,SC,Newberry County,34.800439,-82.396484
45073,SC,Oconee County,34.774575,-82.396748
45075,SC,Orangeburg County,33.510618,-80.867781
45077,SC,Pickens County,34.800439,-82.396484
45079,SC,Richland County,34.773292,-82.383665
45081,SC,Saluda County,34.114221,-81.651339
45083,SC,Spartanburg County,34.968078,-81.97664
45085,SC,Sumter County,34.106159,-80.313638
45087,SC,Union County,34.705655,-81.633771
45089,SC,Williamsburg County,34.79307,-82.385026
45091,SC,York County,34.985789,-81.218088
46003,SD,Aurora County,44.282107,-96.678223
46005,SD,Beadle County,44.179621,-103.349069
46007,SD,Bennett County,44.125593,-103.13112
46009,SD,Bon Homme County,42.945293,-97.664808
46011,SD,Brookings County,43.993243,-96.963625
46013,SD,Brown County,45.444865,-98.495256
46015,SD,Brule County,44.246303,-103.655907
46017,SD,Buffalo County,44.277992,-103.683235
46019,SD,Butte County,44.069859,-103.139701
46021,SD,Campbell County,45.318459,-98.306224
46023,SD,Charles Mix County,44.369007,-103.733948
46025,SD,Clark County,44.704812,-97.498927
46027,SD,Clay County,43.77025,-103.609615
46029,SD,Codington County,44.246303,-103.655907
46031,SD,Corson County,43.615345,-96.573417
46033,SD,Custer County,43.764426,-103.606872
46035,SD,Davison County,44.179621,-103.349069
46037,SD,Day County,45.242259,-99.781267
46039,SD,Deuel County,44.146436,-103.314216
46041,SD,Dewey County,45.15662,-100.87186
46043,SD,Douglas County,44.41158,-103.503734
46045,SD,Edmunds County,44.674559,-103.856599
46047,SD,Fall River County,43.414146,-103.448277
46049,SD,Faulk County,44.902245,-99.089609
46051,SD,Grant County,45.156143,-98.093009
46053,SD,Gregory County,45.15958,-98.32113
46055,SD,Haakon County,44.074111,-103.132999
46057,SD,Hamlin County,44.068435,-103.140749
46059,SD,Hand County,44.898161,-99.08823
46061,SD,Hanson County,45.469436,-98.327489
46063,SD,Harding County,45.518023,-103.83417
46065,SD,Hughes County,44.06852,-103.138224
46067,SD,Hutchinson County,44.179621,-103.349069
46069,SD,Hyde County,44.67788,-103.86382
46071,SD,Jackson County,45.069634,-99.768192
46073,SD,Jerauld County,44.179621,-103.349069
46075,SD,Jones County,44.005252,-97.244277
46077,SD,Kingsbury County,42.937557,-97.66478
46079,SD,Lake County,44.668664,-103.698451
46081,SD,Lawrence County,44.119621,-103.222335
46083,SD,Lincoln County,45.009271,-99.954229
46085,SD,Lyman County,43.8789,-99.600487
46087,SD,McCook County,45.158646,-98.323832
46089,SD,McPherson County,44.179621,-103.349069
46091,SD,Marshall County,44.403146,-103.504892
